"PARAMETER_KEY","Result","NAME","ABBREVIATION","Name.full","SAMPLE_DATE","SAMPLE_TIME","STATION_KEY","LOCATION_DESCRIPTION","SAMPLE_MATRIX","METHOD_DETECTION_LIMIT","METHOD_REPORTING_LIMIT","QA_QC_TYPE","STATUS","UNIT","SUBPROJECT_NAME","Result_clean"
5229,"30.4","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 08:57:00,36747,"Rogue River Estuary Boat Basin at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","30.4"
5229,"9","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 14:59:00,36747,"Rogue River Estuary Boat Basin at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","9"
5229,"30","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 15:08:00,36747,"Rogue River Estuary Boat Basin at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","30"
5229,"14.2","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 18:37:00,36747,"Rogue River Estuary Boat Basin at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","14.2"
5229,"0.4","Salinity","Field","FieldSalinity",2005-07-12,1899-12-30 09:55:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.4"
5229,"0.5","Salinity","Field","FieldSalinity",2005-07-12,1899-12-30 05:45:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.5"
5229,"31.1","Salinity","Field","FieldSalinity",2005-07-12,1899-12-30 05:55:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","31.1"
5229,"15.4","Salinity","Field","FieldSalinity",2005-07-12,1899-12-30 16:25:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","15.4"
5229,"29.6","Salinity","Field","FieldSalinity",2005-07-12,1899-12-30 16:35:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","29.6"
5229,"1.8","Salinity","Field","FieldSalinity",2005-07-12,1899-12-30 20:17:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample - Field Primary","A","ppth","Volunteer Monitoring Reports","1.8"
5229,"1.8","Salinity","Field","FieldSalinity",2005-07-12,1899-12-30 20:18:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample - Field Duplicate","A","ppth","Volunteer Monitoring Reports","1.8"
5229,"0.2","Salinity","Field","FieldSalinity",2005-07-12,1899-12-30 13:10:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.2"
5229,"3.8","Salinity","Field","FieldSalinity",2005-08-16,1899-12-30 19:05:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample - Field Primary","A","ppth","Volunteer Monitoring Reports","3.8"
5229,"3.8","Salinity","Field","FieldSalinity",2005-08-16,1899-12-30 19:06:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample - Field Duplicate","A","ppth","Volunteer Monitoring Reports","3.8"
5229,"31.9","Salinity","Field","FieldSalinity",2005-08-16,1899-12-30 19:20:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","31.9"
5229,"1.4","Salinity","Field","FieldSalinity",2005-08-16,1899-12-30 08:44:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","1.4"
5229,"31.6","Salinity","Field","FieldSalinity",2005-08-16,1899-12-30 08:59:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","31.6"
5229,"2.2","Salinity","Field","FieldSalinity",2005-08-16,1899-12-30 06:21:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","2.2"
5229,"13.8","Salinity","Field","FieldSalinity",2005-08-16,1899-12-30 06:27:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","13.8"
5229,"7.6","Salinity","Field","FieldSalinity",2005-08-16,1899-12-30 13:42:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","7.6"
5229,"4.5","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 18:47:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","4.5"
5229,"5.5","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 19:07:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","5.5"
5229,"4.3","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 10:44:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","4.3"
5229,"25.3","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 10:58:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","25.3"
5229,"3.4","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 14:20:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","3.4"
5229,"31.1","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 14:37:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","31.1"
5229,"3.3","Salinity","Field","FieldSalinity",2005-09-20,1899-12-30 06:48:00,36748,"Rogue River Estuary at Lex's Landing DS End of Dock","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","3.3"
5229,"7.4","Salinity","Field","FieldSalinity",2004-07-13,1899-12-30 09:20:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","7.4"
5229,"9.5","Salinity","Field","FieldSalinity",2004-07-13,1899-12-30 06:26:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","9.5"
5229,"4","Salinity","Field","FieldSalinity",2004-07-13,1899-12-30 16:45:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","4"
5229,"7.5","Salinity","Field","FieldSalinity",2004-07-13,1899-12-30 12:50:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","7.5"
5229,"6.6","Salinity","Field","FieldSalinity",2004-08-10,1899-12-30 16:00:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","6.6"
5229,"6.6","Salinity","Field","FieldSalinity",2004-08-10,1899-12-30 18:00:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","6.6"
5229,"17.4","Salinity","Field","FieldSalinity",2004-08-10,1899-12-30 19:55:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","17.4"
5229,"5.5","Salinity","Field","FieldSalinity",2004-08-10,1899-12-30 06:45:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","5.5"
5229,"6.3","Salinity","Field","FieldSalinity",2004-08-10,1899-12-30 13:45:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","6.3"
5229,"5.3","Salinity","Field","FieldSalinity",2004-08-10,1899-12-30 10:10:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","5.3"
5229,"1.1","Salinity","Field","FieldSalinity",2004-09-14,1899-12-30 07:34:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","1.1"
5229,"1.1","Salinity","Field","FieldSalinity",2004-09-14,1899-12-30 11:10:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample - Field Primary","B","ppth","Volunteer Monitoring Reports","1.1"
5229,"1.1","Salinity","Field","FieldSalinity",2004-09-14,1899-12-30 11:11:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample - Field Duplicate","B","ppth","Volunteer Monitoring Reports","1.1"
5229,"1.1","Salinity","Field","FieldSalinity",2004-09-14,1899-12-30 13:55:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","1.1"
5229,"1.1","Salinity","Field","FieldSalinity",2004-09-14,1899-12-30 16:15:00,36749,"Sixes R Estuary Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","1.1"
5229,"28.7","Salinity","Field","FieldSalinity",2004-07-20,1899-12-30 06:30:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","28.7"
5229,"27.6","Salinity","Field","FieldSalinity",2004-07-20,1899-12-30 13:42:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","27.6"
5229,"26.5","Salinity","Field","FieldSalinity",2004-07-20,1899-12-30 09:55:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","26.5"
5229,"26.5","Salinity","Field","FieldSalinity",2004-07-20,1899-12-30 17:02:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","26.5"
5229,"27.5","Salinity","Field","FieldSalinity",2004-07-20,1899-12-30 20:23:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample - Field Primary","B","ppth","Volunteer Monitoring Reports","27.5"
5229,"27.4","Salinity","Field","FieldSalinity",2004-07-20,1899-12-30 20:24:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample - Field Duplicate","B","ppth","Volunteer Monitoring Reports","27.4"
5229,"28.4","Salinity","Field","FieldSalinity",2004-08-17,1899-12-30 06:57:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","28.4"
5229,"30.5","Salinity","Field","FieldSalinity",2004-08-17,1899-12-30 09:46:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample - Field Primary","B","ppth","Volunteer Monitoring Reports","30.5"
5229,"29.7","Salinity","Field","FieldSalinity",2004-08-17,1899-12-30 10:50:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","29.7"
5229,"29","Salinity","Field","FieldSalinity",2004-08-17,1899-12-30 12:54:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","29"
5229,"29.8","Salinity","Field","FieldSalinity",2004-08-17,1899-12-30 17:00:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","29.8"
5229,"30.5","Salinity","Field","FieldSalinity",2004-08-17,1899-12-30 20:10:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","30.5"
5229,"0.6","Salinity","Field","FieldSalinity",2004-09-21,1899-12-30 08:00:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.6"
5229,"23","Salinity","Field","FieldSalinity",2004-09-21,1899-12-30 08:10:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","23"
5229,"0.7","Salinity","Field","FieldSalinity",2004-09-21,1899-12-30 16:30:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.7"
5229,"22","Salinity","Field","FieldSalinity",2004-09-21,1899-12-30 16:38:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","22"
5229,"0.4","Salinity","Field","FieldSalinity",2004-09-21,1899-12-30 18:17:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.4"
5229,"22.8","Salinity","Field","FieldSalinity",2004-09-21,1899-12-30 18:23:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","22.8"
5229,"0.8","Salinity","Field","FieldSalinity",2004-09-21,1899-12-30 12:05:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.8"
5229,"23.1","Salinity","Field","FieldSalinity",2004-09-21,1899-12-30 12:16:00,36750,"Winchuck R Estuary at Hwy 101 Bridge","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","23.1"
5229,"0.3","Salinity","Field","FieldSalinity",2004-07-20,1899-12-30 07:48:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,0.1,"Sample","B","ppth","Volunteer Monitoring Reports","0.3"
5195,"430","Conductivity","Field","FieldConductivity",2004-07-20,1899-12-30 07:48:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","430"
5195,"185","Conductivity","Field","FieldConductivity",2004-08-17,1899-12-30 09:58:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","185"
5195,"137","Conductivity","Field","FieldConductivity",2004-09-21,1899-12-30 12:00:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","137"
5195,"136","Conductivity","Field","FieldConductivity",2004-09-21,1899-12-30 09:27:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","136"
5195,"97","Conductivity","Field","FieldConductivity",2004-12-08,1899-12-30 10:25:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","97"
5195,"120","Conductivity","Field","FieldConductivity",2005-03-01,1899-12-30 15:26:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","120"
5195,"125","Conductivity","Field","FieldConductivity",2005-11-06,1899-12-30 09:59:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","125"
5195,"102","Conductivity","Field","FieldConductivity",2006-01-11,1899-12-30 09:40:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","102"
5195,"64","Conductivity","Field","FieldConductivity",2006-11-07,1899-12-30 15:20:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","64"
5195,"104","Conductivity","Field","FieldConductivity",2007-01-03,1899-12-30 17:15:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","104"
5195,"113","Conductivity","Field","FieldConductivity",2007-02-12,1899-12-30 18:15:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","113"
5195,"111","Conductivity","Field","FieldConductivity",2007-04-22,1899-12-30 13:53:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","111"
5195,"116","Conductivity","Field","FieldConductivity",2007-11-17,1899-12-30 09:50:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","116"
5195,"88","Conductivity","Field","FieldConductivity",2008-04-22,1899-12-30 10:00:00,36751,"Winchuck R Estuary Trib at Winchuck Wayside Near Mouth","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","88"
5195,"131","Conductivity","Field","FieldConductivity",2007-02-12,1899-12-30 17:52:00,36752,"Winchuck R Estuary Trib Ditch on NE side of Winchuck R Rd","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","131"
5195,"127","Conductivity","Field","FieldConductivity",2007-04-22,1899-12-30 14:12:00,36752,"Winchuck R Estuary Trib Ditch on NE side of Winchuck R Rd","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","127"
5195,"119","Conductivity","Field","FieldConductivity",2007-02-12,1899-12-30 17:45:00,36753,"Winchuck R Estuary Trib Ditch on NW side of Winchuck R Rd","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","119"
5195,"116","Conductivity","Field","FieldConductivity",2007-04-22,1899-12-30 14:10:00,36753,"Winchuck R Estuary Trib Ditch on NW side of Winchuck R Rd","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","116"
5195,"62","Conductivity","Field","FieldConductivity",2007-02-12,1899-12-30 17:58:00,36754,"Winchuck R Estuary Trib Ditch on SE side of Winchuck R Rd","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","62"
5195,"64","Conductivity","Field","FieldConductivity",2007-04-22,1899-12-30 14:20:00,36754,"Winchuck R Estuary Trib Ditch on SE side of Winchuck R Rd","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","64"
5195,"117","Conductivity","Field","FieldConductivity",2007-02-12,1899-12-30 17:56:00,36755,"Winchuck R Estuary Trib Ditch Trib Entering SE Ditch on E Side of Winchuck R","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","117"
5195,"115","Conductivity","Field","FieldConductivity",2007-04-22,1899-12-30 14:18:00,36755,"Winchuck R Estuary Trib Ditch Trib Entering SE Ditch on E Side of Winchuck R","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","115"
5195,"106","Conductivity","Field","FieldConductivity",2007-01-03,1899-12-30 17:30:00,36756,"Winchuck R Estuary Trib (at Wayside) Below Winchuck R Rd","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","106"
