site_only,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasureMeasureValue,DrainageAreaMeasureMeasureUnitCode,ContributingDrainageAreaMeasureMeasureValue,ContributingDrainageAreaMeasureMeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasureMeasureValue,HorizontalAccuracyMeasureMeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasureMeasureValue,VerticalMeasureMeasureUnitCode,VerticalAccuracyMeasureMeasureValue,VerticalAccuracyMeasureMeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasureMeasureValue,WellDepthMeasureMeasureUnitCode,WellHoleDepthMeasureMeasureValue,WellHoleDepthMeasureMeasureUnitCode,LatChar,LonChar
WORP99-0917,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0917,ROCK CREEK,River/Stream,"XLON_DD=""-119.814633"";XLAT_DD=""44.442917"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070201,NA,,NA,,44.44277,-119.81356,NA,,,GPS-Unspecified,WGS84,1156,m              ,NA,,Other,NGVD29      ,US,41,69,NA,NA,NA,NA,NA,NA,NA,NA,44.44292,-119.81463
WORP99-0917,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0917,ROCK CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 97.3513km^2/Station Weight (km): 29.1045/IBI Score: 57.253/OE Taxa Loss: 1.318,17070201,NA,,NA,NA,44.44,-119.81,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1156,m              ,NA,,Photogrammetric,NAVD88      ,US,41,69,NA,NA,NA,NA,NA,NA,NA,NA,44.44292,-119.81463
WORP99-0923,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0923,HORSESHOE CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 55.5616km^2/Station Weight (km): 36.3806/IBI Score: 43.489/OE Taxa Loss: 0.827,17070204,NA,,NA,NA,44.76,-119.9,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,769,m              ,NA,,Photogrammetric,NAVD88      ,US,41,69,NA,NA,NA,NA,NA,NA,NA,NA,44.76814,-119.91009
WORP99-0923,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0923,HORSESHOE CREEK,River/Stream,"XLON_DD=""-119.90937"";XLAT_DD=""44.76812"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070204,NA,,NA,,44.76812,-119.90937,NA,,,GPS-Unspecified,WGS84,769,m              ,NA,,Other,NGVD29      ,US,41,69,NA,NA,NA,NA,NA,NA,NA,NA,44.76814,-119.91009
WORP99-0924,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0924,ORIENTAL CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 9.421km^2/Station Weight (km): 36.3806/IBI Score: 54.254/OE Taxa Loss: 0.719,17070202,NA,,NA,NA,44.99,-118.72,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1225,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.99626,-118.72649
WORP99-0924,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0924,ORIENTAL CREEK,River/Stream,"XLON_DD=""-118.726649"";XLAT_DD=""44.996258"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070202,NA,,NA,,44.99637,-118.72535,NA,,,GPS-Unspecified,WGS84,1225,m              ,NA,,Other,NGVD29      ,US,41,59,NA,NA,NA,NA,NA,NA,NA,NA,44.99626,-118.72649
WORP99-0928,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0928,LITTLE BADGER CREEK,River/Stream,"XLON_DD=""-121.449"";XLAT_DD=""45.301"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_CHE",17070306,NA,,NA,,45.30179,-121.44914,NA,,,GPS-Unspecified,WGS84,1234,m              ,NA,,Other,NGVD29      ,US,41,65,NA,NA,NA,NA,NA,NA,NA,NA,45.30092,-121.44904
WORP99-0928,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0928,LITTLE BADGER CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 1.9365km^2/Station Weight (km): 72.7612/IBI Score: 39.21/OE Taxa Loss: 1.158,17070306,NA,,NA,NA,45.3,-121.44,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1234,m              ,NA,,Photogrammetric,NAVD88      ,US,41,65,NA,NA,NA,NA,NA,NA,NA,NA,45.30092,-121.44904
WORP99-0929,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0929,BUTTE CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 78.9586km^2/Station Weight (km): 29.1045/IBI Score: 5.38/OE Taxa Loss: 0.411,17070204,NA,,NA,NA,44.99,-120.19,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,838,m              ,NA,,Photogrammetric,NAVD88      ,US,41,69,NA,NA,NA,NA,NA,NA,NA,NA,44.99289,-120.19691
WORP99-0929,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0929,BUTTE CREEK,River/Stream,"XLON_DD=""-120.19689"";XLAT_DD=""44.99278"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070204,NA,,NA,,44.99278,-120.19689,NA,,,GPS-Unspecified,WGS84,838,m              ,NA,,Other,NGVD29      ,US,41,69,NA,NA,NA,NA,NA,NA,NA,NA,44.99289,-120.19691
WORP99-0931,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0931,BULL RUN CREEK,River/Stream,"XLON_DD=""-118.37703"";XLAT_DD=""44.78677"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070202,NA,,NA,,44.78677,-118.37703,NA,,,GPS-Unspecified,WGS84,1430,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.78704,-118.37701
WORP99-0931,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0931,BULL RUN CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 4.4236km^2/Station Weight (km): 72.7612/IBI Score: 45.075/OE Taxa Loss: 0.722,17070202,NA,,NA,NA,44.78,-118.37,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1430,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.78704,-118.37701
WORP99-0935,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0935,DITCH CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 38.8451km^2/Station Weight (km): 29.1045/IBI Score: 47.981/OE Taxa Loss: 0.764,17070202,NA,,NA,NA,45.05,-119.34,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1211,m              ,NA,,Photogrammetric,NAVD88      ,US,41,49,NA,NA,NA,NA,NA,NA,NA,NA,45.05038,-119.35106
WORP99-0935,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0935,DITCH CREEK,River/Stream,"XLON_DD=""-119.35118"";XLAT_DD=""45.05039"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070202,NA,,NA,,45.05039,-119.34993,NA,,,GPS-Unspecified,WGS84,1211,m              ,NA,,Other,NGVD29      ,US,41,49,NA,NA,NA,NA,NA,NA,NA,NA,45.05038,-119.35106
WORP99-0937,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0937,BLACK CANYON CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 31.4085km^2/Station Weight (km): 29.1045/IBI Score: 58.08/OE Taxa Loss: 1.307,17070201,NA,,NA,NA,44.34,-119.65,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1230,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.34538,-119.6512
WORP99-0937,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0937,BLACK CANYON CREEK,River/Stream,"XLON_DD=""-119.6515"";XLAT_DD=""44.34548"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CH",17070201,NA,,NA,,44.34544,-119.65115,NA,,,GPS-Unspecified,WGS84,1230,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.34538,-119.6512
WORP99-0947,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0947,JOHNNY CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 17.3429km^2/Station Weight (km): 36.3806/IBI Score: 11.905/OE Taxa Loss: 0.591,17070201,NA,,NA,NA,44.62,-119.63,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,642,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.62316,-119.63725
WORP99-0947,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0947,JOHNNY CREEK,River/Stream,"XLON_DD=""-119.637266"";XLAT_DD=""44.62324"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_",17070201,NA,,NA,,44.62332,-119.63725,NA,,,GPS-Unspecified,WGS84,642,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.62316,-119.63725
WORP99-0948,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0948,POTAMUS CREEK,River/Stream,"XLON_DD=""-119.21976"";XLAT_DD=""45.09133"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070202,NA,,NA,,45.09129,-119.21856,NA,,,GPS-Unspecified,WGS84,1325,m              ,NA,,Other,NGVD29      ,US,41,49,NA,NA,NA,NA,NA,NA,NA,NA,45.09133,-119.21976
WORP99-0948,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0948,POTAMUS CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 39.448km^2/Station Weight (km): 36.3806/IBI Score: 57.496/OE Taxa Loss: 1.124,17070202,NA,,NA,NA,45.09,-119.21,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1325,m              ,NA,,Photogrammetric,NAVD88      ,US,41,49,NA,NA,NA,NA,NA,NA,NA,NA,45.09133,-119.21976
WORP99-0950,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0950,SIUSLAW RIVER,River/Stream,FLOW is BOATABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  4/WATERSHED AREA is 635.5669km^2/Station Weight (km): 783.6822,17100206,NA,,NA,NA,43.98,-123.63,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,95,m              ,NA,,Photogrammetric,NAVD88      ,US,41,39,NA,NA,NA,NA,NA,NA,NA,NA,43.98699,-123.64101
WORP99-0952,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0952,UPPER LAND CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 9.3846km^2/Station Weight (km): 1175.5233/IBI Score: 62.989/OE Taxa Loss: 1.16,17100305,NA,,NA,NA,42.82,-124.04,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,158,m              ,NA,,Photogrammetric,NAVD88      ,US,41,11,NA,NA,NA,NA,NA,NA,NA,NA,42.82923,-124.04476
WORP99-0952,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0952,UPPER LAND CREEK,River/Stream,"XLON_DD=""-124.04333"";XLAT_DD=""42.82928"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS",17100305,NA,,NA,,42.82928,-124.04333,NA,,,GPS-Unspecified,WGS84,158,m              ,NA,,Other,NGVD29      ,US,41,11,NA,NA,NA,NA,NA,NA,NA,NA,42.82923,-124.04476
WORP99-0954,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0954,WINSLOW CREEK,River/Stream,"XLON_DD=""-122.13838"";XLAT_DD=""45.19042"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS",17090011,NA,,NA,,45.19071,-122.13771,NA,,,GPS-Unspecified,WGS84,753,m              ,NA,,Other,NGVD29      ,US,41,5,NA,NA,NA,NA,NA,NA,NA,NA,45.19066,-122.13924
WORP99-0954,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0954,WINSLOW CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 3.4431km^2/Station Weight (km): 1175.5233/IBI Score: 76.809/OE Taxa Loss: 1.131,17090011,NA,,NA,NA,45.19,-122.13,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,753,m              ,NA,,Photogrammetric,NAVD88      ,US,41,5,NA,NA,NA,NA,NA,NA,NA,NA,45.19066,-122.13924
WORP99-0956,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0956,MILL CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 5.0992km^2,17090008,NA,,NA,NA,45.04,-123.43,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,88,m              ,NA,,Photogrammetric,NAVD88      ,US,41,53,NA,NA,NA,NA,NA,NA,NA,NA,45.04592,-123.43569
WORP99-0957,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0957,EVANS CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 23.0585km^2,17100308,NA,,NA,NA,42.69,-122.96,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,729,m              ,NA,,Photogrammetric,NAVD88      ,US,41,29,NA,NA,NA,NA,NA,NA,NA,NA,42.69083,-122.96372
WORP99-0972,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0972,FIVEMILE CREEK,River/Stream,"XLON_DD=""-119.0453"";XLAT_DD=""45.08543"";STRAHLER=""4"";ST_ORDER=""4th"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CH",17070202,NA,,NA,,45.08543,-119.0453,NA,,,GPS-Unspecified,WGS84,1129,m              ,NA,,Other,NGVD29      ,US,41,59,NA,NA,NA,NA,NA,NA,NA,NA,45.08481,-119.04549
WORP99-0972,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0972,FIVEMILE CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  4/WATERSHED AREA is 108.947km^2/Station Weight (km): 48.5075/IBI Score: 61.129/OE Taxa Loss: 1.15,17070202,NA,,NA,NA,45.08,-119.04,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1129,m              ,NA,,Photogrammetric,NAVD88      ,US,41,59,NA,NA,NA,NA,NA,NA,NA,NA,45.08481,-119.04549
WORP99-0973,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0973,MIDDLE FORK JOHN DAY RIVER,River/Stream,FLOW is BOATABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  5/WATERSHED AREA is 999.3086km^2/Station Weight (km): 48.5075,17070203,NA,,NA,NA,44.77,-118.87,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1026,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.77083,-118.87764
WORP99-0977,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0977,BOLOGNA CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 13.6667km^2/Station Weight (km): 36.3806/IBI Score: 5.138/OE Taxa Loss: 0.759,17070204,NA,,NA,NA,44.84,-119.59,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1011,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.8449,-119.59178
WORP99-0977,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0977,BOLOGNA CREEK,River/Stream,"XLON_DD=""-119.59213"";XLAT_DD=""44.8447"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CH",17070204,NA,,NA,,44.8447,-119.591,NA,,,GPS-Unspecified,WGS84,1011,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.8449,-119.59178
WORP99-0985,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0985,JACKASS CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 9.8785km^2/Station Weight (km): 36.3806/IBI Score: 37.6829,17070201,NA,,NA,NA,44.35,-119.54,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,925,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.35015,-119.54315
WORP99-0985,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0985,JACKASS CREEK,River/Stream,"XLON_DD=""-119.54322"";XLAT_DD=""44.35011"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_C",17070201,NA,,NA,,44.35053,-119.54309,NA,,,GPS-Unspecified,WGS84,925,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.35015,-119.54315
WORP99-0987,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0987,WILDCAT CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 13.4517km^2,17070201,NA,,NA,NA,44.16,-119.53,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1300,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.16044,-119.54082
WORP99-0997,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0997,CANYON CREEK EAST FORK,River/Stream,"XLON_DD=""-118.731436"";XLAT_DD=""44.257209"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXV",17070201,NA,,NA,,44.25692,-118.72987,NA,,,GPS-Unspecified,WGS84,1740,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.25698,-118.7312
WORP99-0997,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0997,CANYON CREEK EAST FORK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 2.9864km^2/Station Weight (km): 72.7612/IBI Score: 73.798/OE Taxa Loss: 1.163,17070201,NA,,NA,NA,44.25,-118.72,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1740,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.25698,-118.7312
WORP99-1002,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-1002,GRANITE CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  4/WATERSHED AREA is 116.9476km^2/Station Weight (km): 48.5075/IBI Score: 69.811/OE Taxa Loss: 1.027,17070202,NA,,NA,NA,44.8,-118.42,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1390,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.80711,-118.42886
WORP99-1002,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-1002,GRANITE CREEK,River/Stream,"XLON_DD=""-118.43001"";XLAT_DD=""44.807"";STRAHLER=""4"";ST_ORDER=""4th"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CHE",17070202,NA,,NA,,44.8069,-118.42878,NA,,,GPS-Unspecified,WGS84,1390,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.80711,-118.42886
WORP99-1003,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-1003,CAMP CREEK,River/Stream,"XLON_DD=""-118.846166"";XLAT_DD=""44.633112"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS",17070203,NA,,NA,,44.63523,-118.84265,NA,,,GPS-Unspecified,WGS84,1215,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.63579,-118.84309
WORP99-1003,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-1003,CAMP CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 77.4661km^2/Station Weight (km): 29.1045/IBI Score: 65.088/OE Taxa Loss: 1.004,17070203,NA,,NA,NA,44.63,-118.84,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1215,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.63579,-118.84309
