AGENCY,AGENCY_ID,STATION_ID,DEC_LAT,DEC_LONG,DATUM,DESCRIPTION,DESCRIPTION_2,LLID_Stream_Lake,Str_LLID,Str_name,LAKE_LLID,LAKE_NAME,COMMENTS,KEEP
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR037,45.53248,-120.35825,WGS84,John Day River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR041,45.74946,-116.75984,WGS84,Imnaha River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR043,43.61502,-122.76859,WGS84,Tributary to Sharps Creek,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR044,44.75285,-122.51422,WGS84,North Fork Santiam,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR045,44.90148,-118.47777,WGS84,North Fork John Day,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR046,42.59993,-121.76077,WGS84,Sprague River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR047,42.07215,-124.00887,WGS84,Tributary to North Fork Smith River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR049,43.05298,-117.69475,WGS84,Owyhee River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR050,43.10088,-122.82959,WGS84,West Creek,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR051,44.31707,-123.21649,WGS84,Willamette River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR052,44.85142,-118.14283,WGS84,North Fork Rock Creek,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR054,42.4708333,-124.3433333,WGS84,Rogue River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR055,45.73074,-122.92966,WGS84,Raymond Creek,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR056,44.14154,-119.29135,WGS84,Tamarack Creek,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR057,45.93063,-117.45506,WGS84,Grande Ronde River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR058,46.4467,-122.57704,WGS84,McKenzie River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR059,43.57777,-123.5025,WGS84,Umpqua River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR060,44.77724,-122.82012,WGS84,Santiam River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR061,44.88506,-119.14906,WGS84,Middle Fork John Day,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR064,45.28694,-116.67222,WGS84,Snake River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR065,43.18272,-118.87843,WGS84,Donner und Blitzen River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR066,43.16793,-123.6913,WGS84,Tributary to Lost Creek,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR069,45.1929,-118.704,WGS84,Bowman Creek,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR071,45.55356,-122.70579,WGS84,Willamette River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey (TEST Submission),NARSTEST,FW08OR074,43.68754,-121.686,WGS84,Deschutes River,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0049,45.0623267,-117.1533553,WGS84,Clear Creek Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0290,42.1956515,-120.5256858,WGS84,Junipers Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0306,43.4178827,-119.4133477,WGS84,Moon Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0402,42.8897489,-124.0780934,WGS84,Powers Pond,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0406,45.1803812,-121.7044304,WGS84,Clear Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0614,43.3786445,-123.2686178,WGS84,Cooper Creek Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0625,44.9542938,-118.185992,WGS84,Van Patten Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0658,44.0238351,-124.0796101,WGS84,Clear Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0677,42.7723941,-118.446839,WGS84,Mann Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0678,43.9635871,-121.7804825,WGS84,Hosmer Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0870,44.3166864,-122.0463775,WGS84,Smith Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0881,44.6802987,-118.0456408,WGS84,Phillips Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0933,43.9276275,-118.1504274,WGS84,Beulah Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-0934,43.7361272,-122.0382458,WGS84,Waldo Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-1058,42.3649156,-122.2142097,WGS84,Lake of the Woods,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-1073,45.2293638,-117.2723703,WGS84,Ice Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-1190,44.0879407,-123.3000758,WGS84,Fern Ridge Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-1266,42.1199818,-119.9976109,WGS84,Lucky Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-1426,43.4522048,-124.2460047,WGS84,Horsfall Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-1445,42.9183539,-118.8521689,WGS84,Baca Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-1446,43.796302,-122.0175362,WGS84,Torrey Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-1638,44.3717814,-121.8732089,WGS84,Big Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-1894,44.0266545,-121.7456252,WGS84,Sparks Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-1958,43.6629763,-122.4216059,WGS84,Hills Creek Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-2082,42.151396,-122.6008217,WGS84,Emigrant Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-2438,42.0668051,-119.5634013,WGS84,Piute Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-2450,43.6316437,-124.1790441,WGS84,Lake Edna,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-2481,43.9886284,-119.3927622,WGS84,Officers Reservoir,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-2673,44.3065817,-118.6850367,WGS84,Strawberry Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-2726,43.7137868,-121.7665432,WGS84,South Twin Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-R10CHARLT,43.7447,-121.972108,WGS84,Chartlton Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-R10DEERLA,43.819275,-121.893625,WGS84,Deer Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-R10FISHLA,42.736902,-118.647249,WGS84,Fish Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-R10FOURMI,42.46935,-122.258622,WGS84,Four Mile Lake,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,NLA06608-R10SQUAWL,42.040047,-123.020334,WGS84,Squaw Lakes,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WCAP99-0845,42.003,-122.76312,WGS84,GROUSE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0503,43.55441,-122.20504,WGS84,BEAR CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0505,45.88232,-123.29797,WGS84,ROCK CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0508,43.32637,-123.84749,WGS84,MINK CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0510,42.23773,-120.57656,WGS84,MUDDY CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0511,45.33377,-121.7321,WGS84,LITTLE ZIGZAG CANYON,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0512,44.956,-118.3767,WGS84,NORTH TRAIL CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0514,42.68806,-121.25865,WGS84,SYCAN RIVER,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0515,42.94294,-121.2588,WGS84,WF SILVER CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0518,45.88876,-117.09055,WGS84,BROADY CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0520,43.01943,-123.82788,WGS84,UPPER ROCK CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0522,42.04374,-118.29447,WGS84,BIG TROUT CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0523,44.44785,-117.36786,WGS84,DIXIE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0528,44.47614,-120.133,WGS84,MILK CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0529,44.84419,-118.4947,WGS84,BUCK CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0530,44.33318,-118.64266,WGS84,TRIB TO STRAWBERRY CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0538,44.01946,-119.47612,WGS84,FLAT CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0541,45.09314,-118.66703,WGS84,HIDAWAY CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0542,44.53912,-119.03291,WGS84,ENNIS CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0547,44.82247,-120.15471,WGS84,ROWE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0548,44.20752,-119.28981,WGS84,NF DEER CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0551,45.1856,-121.6422,WGS84,FROG CREEK TRIB.,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0554,44.83708,-118.87958,WGS84,INDIAN CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0559,44.5319,-118.4793,WGS84,CLEAR CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0560,44.58345,-118.41174,WGS84,SUMMIT CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0605,45.09674,-121.55233,WGS84,BEAVER CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0606,45.09761,-120.10241,WGS84,THIRTY-MILE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0607,44.43229,-118.51393,WGS84,NORTH FORK REYNOLDS CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0608,44.5756,-118.49144,WGS84,LOWER CLEAR CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0613,44.84498,-121.00437,WGS84,TENMILE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0622,44.04762,-119.25393,WGS84,GRASSHOPPER CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0625,45.17224,-118.73686,WGS84,CAMAS CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0626,44.85483,-118.72771,WGS84,SPONGE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0630,44.75606,-119.41414,WGS84,COTTONWOOD CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0657,44.86329,-122.28132,WGS84,TINCUP CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0659,43.69977,-122.85016,WGS84,CULP CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0661,45.8592,-123.61998,WGS84,MCCLURE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0662,45.3681,-119.44609,WGS84,HINTON CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0665,42.56856,-120.53277,WGS84,AVERY CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0666,45.33709,-123.05504,WGS84,CHEHELEM CREEK TRIBUTARY,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0667,45.11452,-116.85653,WGS84,DRY CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0677,44.13839,-121.60091,WGS84,THREE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0685,45.09654,-119.60913,WGS84,ROCK CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0691,45.02467,-119.15001,WGS84,RUSH CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0692,44.65401,-118.72916,WGS84,SUNSHINE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0698,44.30671,-119.1757,WGS84,RILEY CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0701,45.24938,-121.66096,WGS84,BARLOW CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0704,44.71076,-118.80173,WGS84,ELK CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0710,44.3756,-119.25701,WGS84,SECOND CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0721,44.89782,-118.38236,WGS84,ONION CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0724,44.09689,-119.51807,WGS84,PINE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0728,44.39839,-118.67658,WGS84,STRAWBERRY CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0734,44.67166,-118.54477,WGS84,VINCENT CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0735,44.96672,-122.79673,WGS84,DRIFT CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0739,45.68971,-123.71855,WGS84,HARLISS CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0740,45.24534,-119.20996,WGS84,JOHNSON CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0745,44.89848,-117.42425,WGS84,SAWMILL CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0748,43.65174,-124.09572,WGS84,WIND CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0762,44.97169,-119.29883,WGS84,GRAVES CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0768,44.62178,-120.21026,WGS84,BRIDGE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0769,45.05127,-118.66512,WGS84,NORTH FORK CABLE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0775,44.99814,-119.80279,WGS84,BROWN CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0780,44.61771,-119.29982,WGS84,FOX CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0787,44.90789,-118.31402,WGS84,BALDY CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0792,44.95417,-120.11022,WGS84,STRAW FORK CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0794,44.6223,-118.57806,WGS84,MIDDLE FORK JOHN DAY RIVER,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0800,44.1997,-119.35128,WGS84,DEER CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0803,45.20416,-121.41462,WGS84,GATE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0806,44.84825,-118.7868,WGS84,BEEMAN CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0813,45.2009,-123.6502,WGS84,NIAGARA CREEK NEAR NESTUCCA RIVER,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0815,44.26857,-119.97815,WGS84,ROBA CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0819,44.54968,-122.0832,WGS84,PYRAMID CREEK TRIBUTARY,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0821,43.95167,-122.11595,WGS84,SOUTH FORK MCKENZIE RIVER TRIBUTARY,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0823,44.4297,-117.51413,WGS84,SOUTH FORK DIXIE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0825,43.85239,-123.72026,WGS84,WEST FORK SMITH RIVER,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0830,45.27151,-117.46621,WGS84,NORTH MINAM RIVER,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0841,45.03423,-118.97814,WGS84,CAMAS CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0842,44.71102,-118.95085,WGS84,SLIDE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0851,45.19279,-121.55272,WGS84,CEDAR CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0852,45.16732,-119.95315,WGS84,LONE ROCK CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0854,44.77924,-118.45325,WGS84,BEAVER / OLIVE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0856,44.01521,-119.3382,WGS84,SOUTH FORK JOHN DAY RIVER,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0860,44.7778,-118.6861,WGS84,BIG CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0864,45.05225,-119.45251,WGS84,ALDER CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0866,44.27721,-119.59326,WGS84,NORTH FORK WIND CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0871,44.95504,-118.54964,WGS84,MARTIN CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0877,44.9617,-118.60826,WGS84,MEADOW CREEK TRIBUTARY,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0879,45.30098,-123.47628,WGS84,NESTUCCA RIVER TRIBUTARY,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0883,44.56009,-120.17553,WGS84,NELSON CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0885,43.87554,-123.50238,WGS84,SIUSLAW RIVER,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0888,42.32292,-120.98713,WGS84,FISHHOLE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0890,45.15849,-117.31893,WGS84,EAST FORK EAGLE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0891,44.55845,-121.6331,WGS84,ABBOT CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0892,43.2617,-123.72635,WGS84,WILLIAMS RIVER,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0893,43.59507,-123.08421,WGS84,WILLAMETTE RIVER COAST FORK TRIB,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0917,44.44292,-119.81463,WGS84,ROCK CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0923,44.76814,-119.91009,WGS84,HORSESHOE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0924,44.99626,-118.72649,WGS84,ORIENTAL CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0928,45.30092,-121.44904,WGS84,LITTLE BADGER CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0929,44.99289,-120.19691,WGS84,BUTTE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0931,44.78704,-118.37701,WGS84,BULL RUN CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0935,45.05038,-119.35106,WGS84,DITCH CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0937,44.34538,-119.6512,WGS84,BLACK CANYON CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0947,44.62316,-119.63725,WGS84,JOHNNY CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0948,45.09133,-119.21976,WGS84,POTAMUS CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0952,42.82923,-124.04476,WGS84,UPPER LAND CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0954,45.19066,-122.13924,WGS84,WINSLOW CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0972,45.08481,-119.04549,WGS84,FIVEMILE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0977,44.8449,-119.59178,WGS84,BOLOGNA CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0985,44.35015,-119.54315,WGS84,JACKASS CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-0997,44.25698,-118.7312,WGS84,CANYON CREEK EAST FORK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-1002,44.80711,-118.42886,WGS84,GRANITE CREEK,NA,NA,NA,NA,NA,NA,,
EPA National Aquatic Resources Survey,NARS_WQX,WORP99-1003,44.63579,-118.84309,WGS84,CAMP CREEK,NA,NA,NA,NA,NA,NA,,
