OBJECTID,STATION,DESCRIPTION,DEC_LAT,DEC_LONG,RIVER_MILE,LLID,RIVER_MILE_LAKE,LAKE_LLID,LAKE_NAME,GIS_Source_LAKE,GIS_STREAMNAME,GIS_Source,EPA_BEACH_ID,BEACH_NAME
4206,25590,Little Butte Creek upstream of Mill,42.474409999999999,-122.796719999999990,5.200000000000000,1228754424514,0.000000000000000,,,,Little Butte Creek,,,
4209,21794,Sixes River at River Mile 19.22,42.804088999999998,-124.305169000000010,17.699999999999999,1245439428541,0.000000000000000,,,,Sixes River,,,
4210,23552,Necanicum R at Klootchie CR RD,45.920800000000000,-123.894200000000000,9.300000000000001,1239277460111,0.000000000000000,,,,Necanicum River,,,
4211,23884,Steamboat Creek upstream of Steelhead Creek,43.376339999999999,-122.653110000000000,5.600000000000000,1227368433445,0.000000000000000,,,,Steamboat Creek,,,
4212,23861,"Butte Creek at River Mile 17.4 (Pudding, Mollala, Willamette)",45.012348000000003,-122.592933000000000,19.000000000000000,1227735451611,0.000000000000000,,,,Butte Creek,,,
4213,23523,Plympton Creek at Hwy 30,46.132539000000001,-123.375643000000000,0.300000000000000,1233766461371,0.000000000000000,,,,Plympton Creek,,,
4214,31681,Crescent Lake center,45.633699999999997,-123.938000000000000,0.280000000000000,1239418456358,0.000000000000000,1239368456341,Crescent Lake,StreamNet,Spring Creek,100K,,
4215,21869,Table Rock Fork downstream of Hunter Creek,44.987453000000002,-122.288953000000010,7.600000000000000,1224152449575,0.000000000000000,,,,Table Rock Fork Molalla River,,,
4216,13688,Alsea Bay at Drift Creek Channel at road slide,44.441389000000001,-124.060833000000000,1.400000000000000,1240782444222,0.000000000000000,,,,Alsea River,,OR515788,Alsea River Recreation Area Beach
4217,12354,Wetland 150 feet downstream of Rockaway Beach STP outfall,45.608055999999998,-123.939694000000000,0.210000000000000,1239434456057,0.000000000000000,,,,Unnamed Stream,24K,,
4218,21846,West Fork Ashland Creek at River Mile 0.16,42.144019000000000,-122.715222000000000,0.600000000000000,1227148421511,0.000000000000000,,,,West Fork Ashland Creek,,,
4219,29666,North Santiam River at FSR 10 River Mile 57.36,44.708190000000002,-122.110400000000000,57.320000000000000,1230064446868,0.000000000000000,,,,North Santiam River,,,
4220,10339,Willamette River at Canby Ferry,45.300333000000002,-122.690721999999990,34.200000000000003,1227618456580,0.000000000000000,,,,Willamette River,,,
4224,12268,McCoy Creek upstream of McCoy Creek Inn,42.975667000000001,-118.715722000000000,4.300000000000000,1187403430267,0.000000000000000,,,,McCoy Creek,,,
4225,29248,"Beverly Beach, 0.1 km north of ramp",44.730989999999998,-124.059650000000000,127.920000000000000,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR899292,Beverly Beach
4226,33078,South Fork Coos River just downstream of Landrith Bridge,43.374600000000001,-124.085500000000000,0.760000000000000,1240991433776,0.000000000000000,,,,South Fork Coos River,100K,,
4227,29875,Muddy Creek,44.441974999999999,-123.319337000000000,14.510000000000000,1233020445206,0.000000000000000,,,,Muddy Creek,,,
4228,29048,Brice Creek at 0.75 (tributary to Row River and to Coast Fork Willamete River),43.694000000000003,-122.762000000000000,0.800000000000000,1227708437033,0.000000000000000,,,,Brice Creek,,,
4229,10207,Scoggins Cr Below Hagg Lake at Stimson Bridge (Scoo),45.467666999999999,-123.195972000000000,4.500000000000000,1231261454600,0.000000000000000,,,,Scoggins Creek,,,
4230,13699,Umpqua River at Marker #8 (entrance to Win. Bay),43.682499999999997,-124.186944000000000,1.200000000000000,1242038436694,0.000000000000000,,,,Umpqua River,,,
4231,31604,"Tillamook Bay, east side in Bay City Channel near Sandstone Point",45.528019000000000,-123.904897000000010,2.600000000000000,1239378455599,0.000000000000000,,,,Tillamook Bay,100K,,
4232,29334,South Beach Campground Trail C Loop,44.608539999999998,-124.069850000000000,139.680000000000010,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR627686,South Beach
4233,33619,Willamette River below Fish Eddy Landing,45.289000000000001,-122.676400000000000,33.079999999999998,1227618456580,0.000000000000000,,,,Willamette River,100K,,
4234,13304,Tillamook Bay at South Bay,45.510556000000001,-123.926111000000010,3.200000000000000,1239378455599,0.000000000000000,,,,Tillamook Bay,,,
4235,29941,Rock Creek (Nehalem),45.879893000000003,-123.244546000000000,5.000000000000000,1231904458549,0.000000000000000,,,,Rock Creek,,,
4236,13104,Sutherlin Creek at Southside Road Bridge,43.396999999999998,-123.273028000000000,10.100000000000000,1233769433002,0.000000000000000,,,,Sutherlin Creek,,,
4237,29918,Jim Belieu Creek,43.020761000000000,-123.693209999999990,0.640000000000000,1237022430146,0.000000000000000,,,,Jim Belieu Creek,100K,,
4239,28730,Johnson Creek at Short Road,45.462719999999997,-122.357480000000000,19.699999999999999,1226465454422,0.000000000000000,,,,Johnson Creek,,,
4240,25813,Sucker Creek,42.129139000000002,-123.604194000000010,0.500000000000000,1236144421299,0.000000000000000,,,,Sucker Creek,,,
4242,25790,Crooked Creek Spring upstream of Primary Ponds,42.648505999999998,-121.945206000000000,5.700000000000000,1219457425985,0.000000000000000,,,,Crooked Creek,,,
4243,30745,Neacoxie CR US of Cullaby RD culvert,46.094499999999996,-123.914000000000000,3.400000000000000,1239194460155,0.000000000000000,,,,Neacoxie Creek,,,
4244,33928,"Deschutes River arm, 1 mile upstream of confluence with Crooked River, near floating restroom",44.563299999999998,-121.281100000000000,113.440000000000000,1209151456389,0.000000000000000,1212832445469,Lake Billy Chinook,StreamNet,Deschutes River,100K,,
4245,31956,Smugger Cove at mouth of Short Sand CR,45.759430000000002,-123.965410000000010,41.060000000000002,1240637462558,0.000000000000000,,,,,100K,OR770138,Short Sand Beach
4246,28773,"Muddy Creek at Crook Drive (tributary to Willamette River at River Mile 132.6, east bank)",44.378000000000000,-123.133600000000000,24.300000000000001,1232226445374,0.000000000000000,,,,Muddy Creek,,,
4247,12586,Row River at Boyd's Grocery (downstream of Culp Creek),43.707833000000001,-122.858222000000000,15.300000000000001,1230436438208,0.000000000000000,,,,Row River,,,
4249,26958,North Minam River,45.271900000000002,-117.465549999999990,3.790000000000000,1175368452725,0.000000000000000,,,,North Minam River,,,
4250,31913,"Willamette Harbor, USGS Site, Center",45.518611000000000,-122.666667000000000,12.690000000000000,1227618456580,0.000000000000000,,,,Willamette River,100K,,
4251,20701,Coos Bay,43.386389000000001,-124.292500000000000,3.600000000000000,1243397433543,0.000000000000000,,,,Coos Bay,,,
4252,12543,Fifteenmile Creek at Dufur STP outfall,45.450639000000002,-121.119277999999990,29.500000000000000,1211264456185,0.000000000000000,,,,Fifteenmile Creek,,,
4253,10473,Fanno Creek at Scholls Ferry Road (Raleigh Hills),45.470722000000002,-122.773694000000010,9.199999999999999,1227639453931,0.000000000000000,,,,Fanno Creek,,,
4255,29314,Harris Beach State Park at South Beach Trail,42.064120000000003,-124.305770000000000,349.079999999999980,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR270205,Harris Beach State Park
4256,33885,South Yamhill River at River Mile 14.9,45.168280000000003,-123.191722000000000,14.920000000000000,1231445452258,0.000000000000000,,,,South Yamhill River,100K,,
4257,12245,South Umpqua River at RR bridge upstream of Myrtle Creek STP,43.016944000000002,-123.298333000000000,39.200000000000003,1234460432680,0.000000000000000,,,,South Umpqua River,,,
4259,26460,Umpqua River at Dean Creek Elk Viewing Area,43.695380000000000,-124.042920000000000,13.199999999999999,1242038436694,0.000000000000000,,,,Umpqua River,,,
4260,18886,Nehalem Bay at Green Marker #17,45.693361000000003,-123.911528000000000,3.300000000000000,1239368456576,0.000000000000000,,,,Nehalem Bay,,,
4263,23293,South Fork Cook Creek at East Fork Road (Nehalem),45.672538000000003,-123.679075000000000,0.100000000000000,1236805456736,0.000000000000000,,,,South Fork Cook Creek,,,
4264,31545,Willamette River at Hebb Park Boat Ramp,45.298499999999997,-122.683700000000000,33.840000000000003,1227618456580,0.000000000000000,,,,Willamette River,100K,,
4265,33074,Isthmus Slough downstream of Coos City Bridge,43.311340000000001,-124.201500000000000,6.170000000000000,1241999433841,0.000000000000000,,,,Isthmus Slough,100K,,
4267,33128,"Sheridan Reservoir Project, site 2 (above gravel on right side)",45.215389999999999,-123.457260000000010,0.050000000000000,1234556452147,0.000000000000000,,,,Unnamed Stream,24K,,
4268,23041,Bridge Creek Spring upstream of stream gage near Bear Creek,42.842582999999998,-118.846056000000000,2.600000000000000,1187497428366,0.000000000000000,,,,Bridge Creek,,,
4269,32533,Diamond Lake site DND-0,43.176900000000003,-122.137480000000000,0.000000000000000,,0.000000000000000,1221483431646,Diamond Lake,StreamNet,,N/A,,
4270,34846,East Drew Creek down stream site at RM 0.77,44.149160000000002,-123.246070000000000,0.380000000000000,1232439441543,0.000000000000000,,,,Unnamed Stream,24K,,
4271,30518,Rogue River at Hwy 199,42.429169999999999,-123.318250000000010,102.200000000000000,1244292424210,0.000000000000000,,,,Rogue River,,,
4273,13649,Columbia River Estuary at the south jetty,46.226111000000003,-124.011388999999990,1.700000000000000,1240483462464,0.000000000000000,,,,Columbia River,,,
4274,25649,Umpqua River at River Mile 5.4 near Barretts Landing,43.730688999999998,-124.162773000000000,5.400000000000000,1242038436694,0.000000000000000,,,,Umpqua River,,,
4275,25354,Starveout Creek,42.776349000000003,-123.198930000000000,2.900000000000000,1232385427987,0.000000000000000,,,,Starvout Creek,,,
4276,25245,"Diamond Lake, midpoint of southern half",43.147440000000003,-122.152559999999990,2.870000000000000,1221671431853,0.000000000000000,1221483431646,Diamond Lake,StreamNet,Diamond Lake,100K,,
4277,13672,Coquille Bay at Marker #11 northwest of Marker #12,43.122777999999997,-124.418888999999990,0.400000000000000,1244273431235,0.000000000000000,,,,Coquille River,,,
4278,30486,Glenedon Beach,44.876480000000001,-124.039461000000000,113.730000000000000,1240637462558,0.000000000000000,,,,Pacific Ocean,100K,OR600095,Gleneden Beach
4279,21830,Emile Creek tributary at River Mile 0.76,43.245424999999997,-122.794324000000000,0.200000000000000,1227966432431,0.000000000000000,,,,Emile Creek Trib,,,
4280,32501,North Fork Crooked River at Hwy 380,44.116630000000001,-120.246070000000000,0.040000000000000,1202468441164,0.000000000000000,,,,North Fork Crooked River,100K,,
4281,10873,Abernathy Creek at Hwy 213 (Oregon City),45.364666999999997,-122.598667000000010,0.300000000000000,1226038453652,0.000000000000000,,,,Abernethy Creek,,,
4282,26456,Smith River at USFS Noel Ranch Boat Launch ,43.782670000000003,-123.990020000000000,8.699999999999999,1240888437043,0.000000000000000,,,,Smith River,,,
4283,24461,North Fork John Day River at River Mile 33.5,44.929443999999997,-119.288610000000010,33.000000000000000,1196393447553,0.000000000000000,,,,North Fork John Day River,,,
4284,32172,Columbia River Youngs Bay North Shore near Radio Towers,46.175128999999998,-123.854443000000000,2.620000000000000,1239022461911,0.000000000000000,,,,Youngs Bay,100K,,
4285,23516,Goble Creek at Hwy 30,46.019857000000002,-122.875771000000000,0.430000000000000,1228721460249,0.000000000000000,,,,Goble Creek,100K,,
4286,35155,"Mill Creek, 100 ft DS of Lakewood outfall",45.205329999999996,-122.788619999999990,4.210000000000000,1227520452422,0.000000000000000,,,,Mill Creek,100K,,
4288,28757,"Hallmark Seafood, Coos",43.339700000000001,-124.320100000000000,1.050000000000000,1243210433542,0.000000000000000,,,,South Slough,100K,,
4289,23273,Nehalem River at Cochran Road Bridge 1393,45.707307999999998,-123.319739000000000,114.400000000000010,1238951456889,0.000000000000000,,,,Nehalem River,,,
4290,35132,Bear Creek u/s of Reservoir (Coyote Creek/Long Tom),43.898890000000002,-123.292779999999990,1.830000000000000,1232676439132,0.000000000000000,,,,Bear Creek,100K,,
4291,11943,Willamette River 0.5 miles downstream of I-5 (Wilsonvlle),45.293111000000003,-122.759889000000000,37.899999999999999,1227618456580,0.000000000000000,,,,Willamette River,,,
4292,29298,Ditch where it bends at 30840 Kelso Road,45.418160000000000,-122.345410000000000,1.060000000000000,1223584454277,0.000000000000000,,,,Unnamed Stream,24K,,
4293,29373,Roads End Beach 200 meters N of State Park,45.010460000000002,-124.009690000000010,104.140000000000000,1240637462558,0.000000000000000,,,,Pacific Ocean,100K,OR556489,Roads End Beach
4294,13429,Dougherty Slough at Wilson River Loop Road (Tillamook),45.470832999999999,-123.809167000000000,3.200000000000000,1238581454635,0.000000000000000,,,,Dougherty Slough,,,
4296,33160,Wilson River at railroad bridge,45.475248000000001,-123.833606000000000,4.170000000000000,1238972454917,0.000000000000000,,,,Wilson River,100K,,
4297,30243,"OR03-0029 Pacific Ocean, 2.6 nautical miles west of Rockaway Beach",45.621468999999998,-124.011261000000000,51.630000000000003,1240637462558,0.000000000000000,,,,Pacific Ocean,,,
4299,11970,Neal Creek downstream of Lenz Creek at RR bridge,45.645667000000003,-121.513250000000000,1.700000000000000,1215257456640,0.000000000000000,,,,Neal Creek,,,
4300,33610,Willamette River 1/4 mile upstream of Sellwood Bridge,45.460970000000003,-122.663619999999990,16.890000000000001,1227618456580,0.000000000000000,,,,Willamette River,100K,,
4302,33905,Eagle Creek at River Mile 2.0,45.344968000000001,-122.355564000000000,1.770000000000000,1223833453520,0.000000000000000,,,,Eagle Creek,,,
4303,11191,Rickreall Creek at Ellendale,44.927110999999996,-123.362416999999990,17.399999999999999,1231136449288,0.000000000000000,,,,Rickreall Creek,,,
4304,31497,DeGarno Creek,42.478009999999998,-119.784240000000000,1.100000000000000,1198096424862,0.000000000000000,,,,De Garmo Canyon,,,
4305,26926,Horseshoe Creek,44.768120000000003,-119.909370000000000,3.400000000000000,1199198448104,0.000000000000000,,,,Horseshoe Creek,,,
4306,25154,"Willow Creek at downstream side of bridge at F-Street in Lexington, OR",45.447200000000002,-119.699200000000000,39.899999999999999,1200159457949,0.000000000000000,,,,Willow Creek,,,
4307,34105,"Ashland Creek at Lithia Park (Bear, Middle Rogue)",42.194400000000002,-122.716700000000000,1.950000000000000,1227202422154,0.000000000000000,,,,Ashland Creek,100K,,
4309,34798,Mud Springs below 61 Lateral,44.743670000000002,-121.040860000000000,1.910000000000000,1210432447692,0.000000000000000,,,,Unnamed Stream,100K,,
4310,30470,Nesika Beach,42.514240000000001,-124.413000000000000,308.339999999999970,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR933107,Nesika Beach
4311,33830,Coast Fork / Main Channel Willamette,44.026240000000001,-123.024056000000000,185.840000000000000,1227618456580,0.000000000000000,,,,Willamette River,100K,,
4312,35806,CAMP CR AT RM 3.5,44.652999999999999,-118.825999999999990,3.760000000000000,1187958446932,0.000000000000000,,,,Camp Creek,,,
4313,35807,CRANE CR AT RM 2.4,44.889000000000003,-118.432000000000000,2.530000000000000,1184777448936,0.000000000000000,,,,Crane Creek,,,
4314,35808,DEADWOOD CR AT RM 0.2,44.765999999999998,-118.789000000000000,0.260000000000000,1187927447678,0.000000000000000,,,,Deadwood Creek,,,
4315,35809,DUTCH FLAT CR AT RM 2.6,44.959000000000003,-118.126000000000000,2.580000000000000,1180868449699,0.000000000000000,,,,Dutch Flat Creek,,,
4316,35628,SILVER CR AT RM 2.3,44.826079999999997,-118.244649999999990,2.340000000000000,1182078448087,0.000000000000000,,,,Silver Creek,,,
4317,35629,CANYON CR MF AT RM 5.1,44.258670000000002,-118.775420000000000,5.240000000000000,1188459442122,0.000000000000000,,,,Middle Fork Canyon Creek,,,
4318,35630,CANYON CR EF AT RM 2.7,44.266820000000003,-118.876530000000000,2.800000000000000,1189130442460,0.000000000000000,,,,East Fork Canyon Creek,,,
4319,35631,LITTLE MALHEUR R AT RM 21.9,44.251779999999997,-118.315270000000000,23.489999999999998,1182588440188,0.000000000000000,,,,Little Malheur River,,,
4320,35632,CANDLE CR AT RM 4.3,44.586849999999998,-121.682670000000000,4.320000000000000,1216191445760,0.000000000000000,,,,Candle Creek,,,
4321,35633,SQUAW CR NF AT MOUTH,44.165680000000002,-121.674449999999990,0.020000000000000,1216740441658,0.000000000000000,,,,North Fork Squaw Creek,,,
4322,35634,TYGH CR AT RM 14.8,45.311729999999997,-121.375630000000000,14.750000000000000,1211384452436,0.000000000000000,,,,Tygh Creek,,,
4323,35635,ILLINOIS R WF AT RM 2.1,42.133119999999998,-123.666000000000000,2.260000000000000,1236586421597,0.000000000000000,,,,West Fork Illinois River,,,
