"site_only","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasureMeasureValue","DrainageAreaMeasureMeasureUnitCode","ContributingDrainageAreaMeasureMeasureValue","ContributingDrainageAreaMeasureMeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasureMeasureValue","HorizontalAccuracyMeasureMeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasureMeasureValue","VerticalMeasureMeasureUnitCode","VerticalAccuracyMeasureMeasureValue","VerticalAccuracyMeasureMeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasureMeasureValue","WellDepthMeasureMeasureUnitCode","WellHoleDepthMeasureMeasureValue","WellHoleDepthMeasureMeasureUnitCode","LatChar","LonChar"
"WORP99-0877","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0877","MEADOW CREEK TRIBUTARY","River/Stream","XLON_DD=""-118.6081"";XLAT_DD=""44.9617"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070202,NA,"",NA,"","44.961739999999999","-118.60722",NA,"","","GPS-Unspecified","WGS84","1677.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.9617","-118.60826"
"WORP99-0879","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0879","NESTUCCA RIVER TRIBUTARY","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 5.9565km^2/Station Weight (km): 1175.5233/IBI Score: 76.576/OE Taxa Loss: 1.07",17100203,NA,"",NA,NA,"45.299999999999997","-123.47",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","448.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"57",NA,NA,NA,NA,NA,NA,NA,NA,"45.30098","-123.47628"
"WORP99-0879","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0879","NESTUCCA RIVER TRIBUTARY","River/Stream","XLON_DD=""-123.47625"";XLAT_DD=""45.30062"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17100203,NA,"",NA,"","45.300620000000002","-123.47624999999999",NA,"","","GPS-Unspecified","WGS84","448.0","m              ",NA,"","Other","NGVD29      ","US",41,"057",NA,NA,NA,NA,NA,NA,NA,NA,"45.30098","-123.47628"
"WORP99-0883","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0883","NELSON CREEK","River/Stream","XLON_DD=""-120.17577"";XLAT_DD=""44.56015"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070204,NA,"",NA,"","44.560079999999999","-120.17442",NA,"","","GPS-Unspecified","WGS84","875.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"44.56009","-120.17553"
"WORP99-0883","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0883","NELSON CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 22.3109km^2/Station Weight (km): 36.3806/IBI Score: 35.56/OE Taxa Loss: 0.868",17070204,NA,"",NA,NA,"44.560000000000002","-120.17",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","875.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"69",NA,NA,NA,NA,NA,NA,NA,NA,"44.56009","-120.17553"
"WORP99-0885","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0885","SIUSLAW RIVER","River/Stream","XLON_DD=""-123.50137"";XLAT_DD=""43.87526"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17100206,NA,"",NA,"","43.875259999999997","-123.50136999999999",NA,"","","GPS-Unspecified","WGS84","154.0","m              ",NA,"","Other","NGVD29      ","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"43.87554","-123.50238"
"WORP99-0885","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0885","SIUSLAW RIVER","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 325.6086km^2/Station Weight (km): 470.2093/IBI Score: 49.106/OE Taxa Loss: 0.543",17100206,NA,"",NA,NA,"43.869999999999997","-123.5",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","154.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"39",NA,NA,NA,NA,NA,NA,NA,NA,"43.87554","-123.50238"
"WORP99-0888","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0888","FISHHOLE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 141.8782km^2/Station Weight (km): 470.2093/IBI Score: 45.63/OE Taxa Loss: 0.874",18010202,NA,"",NA,NA,"42.32","-120.98",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1395.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"35",NA,NA,NA,NA,NA,NA,NA,NA,"42.32292","-120.98713"
"WORP99-0888","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0888","FISHHOLE CREEK","River/Stream","XLON_DD=""-120.987128"";XLAT_DD=""42.32292"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_",18010202,NA,"",NA,"","42.322929999999999","-120.98587000000001",NA,"","","GPS-Unspecified","WGS84","1395.0","m              ",NA,"","Other","NGVD29      ","US",41,"035",NA,NA,NA,NA,NA,NA,NA,NA,"42.32292","-120.98713"
"WORP99-0890","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0890","EAST FORK EAGLE CREEK","River/Stream","XLON_DD=""-117.31893"";XLAT_DD=""45.15849"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17050203,NA,"",NA,"","45.158929999999998","-117.31785000000001",NA,"","","GPS-Unspecified","WGS84","2141.0","m              ",NA,"","Other","NGVD29      ","US",41,"061",NA,NA,NA,NA,NA,NA,NA,NA,"45.15849","-117.31893"
"WORP99-0890","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0890","EAST FORK EAGLE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 1.4403km^2/Station Weight (km): 1175.5233/IBI Score: 40.6469",17050203,NA,"",NA,NA,"45.149999999999999","-117.31",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","2141.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"61",NA,NA,NA,NA,NA,NA,NA,NA,"45.15849","-117.31893"
"WORP99-0891","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0891","ABBOT CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 22.6906km^2/Station Weight (km): 36.3806/IBI Score: 56.713/OE Taxa Loss: 0.901",17070301,NA,"",NA,NA,"44.549999999999997","-121.63",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","853.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"31",NA,NA,NA,NA,NA,NA,NA,NA,"44.55845","-121.6331"
"WORP99-0891","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0891","ABBOT CREEK","River/Stream","XLON_DD=""-121.63342"";XLAT_DD=""44.5585"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CH",17070301,NA,"",NA,"","44.558660000000003","-121.63343",NA,"","","GPS-Unspecified","WGS84","853.0","m              ",NA,"","Other","NGVD29      ","US",41,"031",NA,NA,NA,NA,NA,NA,NA,NA,"44.55845","-121.6331"
"WORP99-0892","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0892","WILLIAMS RIVER","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 134.1066km^2/Station Weight (km): 470.2093/IBI Score: 51.762/OE Taxa Loss: 0.84",17100304,NA,"",NA,NA,"43.259999999999998","-123.72",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","238.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"19",NA,NA,NA,NA,NA,NA,NA,NA,"43.2617","-123.72635"
"WORP99-0892","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0892","WILLIAMS RIVER","River/Stream","XLON_DD=""-123.7252"";XLAT_DD=""43.2618"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_CHE",17100304,NA,"",NA,"","43.261899999999997","-123.72523",NA,"","","GPS-Unspecified","WGS84","238.0","m              ",NA,"","Other","NGVD29      ","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"43.2617","-123.72635"
"WORP99-0893","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0893","WILLAMETTE RIVER COAST FORK TRIB","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 1.3334km^2/Station Weight (km): 1175.5233/IBI Score: 63.992/OE Taxa Loss: 0.954",17090002,NA,"",NA,NA,"43.590000000000003","-123.08",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","384.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"39",NA,NA,NA,NA,NA,NA,NA,NA,"43.59507","-123.08421"
"WORP99-0893","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0893","WILLAMETTE RIVER COAST FORK TRIB","River/Stream","XLON_DD=""-123.083374"";XLAT_DD=""43.596181"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXV",17090002,NA,"",NA,"","43.595109999999998","-123.08252",NA,"","","GPS-Unspecified","WGS84","384.0","m              ",NA,"","Other","NGVD29      ","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"43.59507","-123.08421"
"WORP99-0908","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0908","SOUTH FORK MURDERERS CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 37.6925km^2",17070201,NA,"",NA,NA,"44.25","-119.39",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1210.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.25837","-119.39841"
"WORP99-0912","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0912","LAKE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 58.633km^2",17070204,NA,"",NA,NA,"44.850000000000001","-119.95999999999999",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","722.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"69",NA,NA,NA,NA,NA,NA,NA,NA,"44.85758","-119.96848"
"WORP99-0917","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0917","ROCK CREEK","River/Stream","XLON_DD=""-119.814633"";XLAT_DD=""44.442917"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070201,NA,"",NA,"","44.442770000000003","-119.81356",NA,"","","GPS-Unspecified","WGS84","1156.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"44.44292","-119.81463"
"WORP99-0917","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0917","ROCK CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 97.3513km^2/Station Weight (km): 29.1045/IBI Score: 57.253/OE Taxa Loss: 1.318",17070201,NA,"",NA,NA,"44.439999999999998","-119.81",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1156.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"69",NA,NA,NA,NA,NA,NA,NA,NA,"44.44292","-119.81463"
"WORP99-0923","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0923","HORSESHOE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 55.5616km^2/Station Weight (km): 36.3806/IBI Score: 43.489/OE Taxa Loss: 0.827",17070204,NA,"",NA,NA,"44.759999999999998","-119.90000000000001",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","769.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"69",NA,NA,NA,NA,NA,NA,NA,NA,"44.76814","-119.91009"
"WORP99-0923","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0923","HORSESHOE CREEK","River/Stream","XLON_DD=""-119.90937"";XLAT_DD=""44.76812"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070204,NA,"",NA,"","44.768120000000003","-119.90937",NA,"","","GPS-Unspecified","WGS84","769.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"44.76814","-119.91009"
"WORP99-0924","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0924","ORIENTAL CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 9.421km^2/Station Weight (km): 36.3806/IBI Score: 54.254/OE Taxa Loss: 0.719",17070202,NA,"",NA,NA,"44.990000000000002","-118.72",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1225.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.99626","-118.72649"
"WORP99-0924","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0924","ORIENTAL CREEK","River/Stream","XLON_DD=""-118.726649"";XLAT_DD=""44.996258"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070202,NA,"",NA,"","44.996369999999999","-118.72535000000001",NA,"","","GPS-Unspecified","WGS84","1225.0","m              ",NA,"","Other","NGVD29      ","US",41,"059",NA,NA,NA,NA,NA,NA,NA,NA,"44.99626","-118.72649"
"WORP99-0928","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0928","LITTLE BADGER CREEK","River/Stream","XLON_DD=""-121.449"";XLAT_DD=""45.301"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_CHE",17070306,NA,"",NA,"","45.301789999999997","-121.44914",NA,"","","GPS-Unspecified","WGS84","1234.0","m              ",NA,"","Other","NGVD29      ","US",41,"065",NA,NA,NA,NA,NA,NA,NA,NA,"45.30092","-121.44904"
"WORP99-0928","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0928","LITTLE BADGER CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 1.9365km^2/Station Weight (km): 72.7612/IBI Score: 39.21/OE Taxa Loss: 1.158",17070306,NA,"",NA,NA,"45.299999999999997","-121.44",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1234.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"65",NA,NA,NA,NA,NA,NA,NA,NA,"45.30092","-121.44904"
"WORP99-0929","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0929","BUTTE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 78.9586km^2/Station Weight (km): 29.1045/IBI Score: 5.38/OE Taxa Loss: 0.411",17070204,NA,"",NA,NA,"44.990000000000002","-120.19",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","838.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"69",NA,NA,NA,NA,NA,NA,NA,NA,"44.99289","-120.19691"
"WORP99-0929","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0929","BUTTE CREEK","River/Stream","XLON_DD=""-120.19689"";XLAT_DD=""44.99278"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070204,NA,"",NA,"","44.992780000000003","-120.19689",NA,"","","GPS-Unspecified","WGS84","838.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"44.99289","-120.19691"
"WORP99-0931","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0931","BULL RUN CREEK","River/Stream","XLON_DD=""-118.37703"";XLAT_DD=""44.78677"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070202,NA,"",NA,"","44.786769999999997","-118.37703",NA,"","","GPS-Unspecified","WGS84","1430.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.78704","-118.37701"
"WORP99-0931","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0931","BULL RUN CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 4.4236km^2/Station Weight (km): 72.7612/IBI Score: 45.075/OE Taxa Loss: 0.722",17070202,NA,"",NA,NA,"44.780000000000001","-118.37",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1430.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.78704","-118.37701"
"WORP99-0935","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0935","DITCH CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 38.8451km^2/Station Weight (km): 29.1045/IBI Score: 47.981/OE Taxa Loss: 0.764",17070202,NA,"",NA,NA,"45.049999999999997","-119.34",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1211.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"49",NA,NA,NA,NA,NA,NA,NA,NA,"45.05038","-119.35106"
"WORP99-0935","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0935","DITCH CREEK","River/Stream","XLON_DD=""-119.35118"";XLAT_DD=""45.05039"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070202,NA,"",NA,"","45.05039","-119.34993",NA,"","","GPS-Unspecified","WGS84","1211.0","m              ",NA,"","Other","NGVD29      ","US",41,"049",NA,NA,NA,NA,NA,NA,NA,NA,"45.05038","-119.35106"
"WORP99-0937","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0937","BLACK CANYON CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 31.4085km^2/Station Weight (km): 29.1045/IBI Score: 58.08/OE Taxa Loss: 1.307",17070201,NA,"",NA,NA,"44.340000000000003","-119.65000000000001",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1230.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.34538","-119.6512"
"WORP99-0937","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0937","BLACK CANYON CREEK","River/Stream","XLON_DD=""-119.6515"";XLAT_DD=""44.34548"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CH",17070201,NA,"",NA,"","44.345440000000004","-119.65115",NA,"","","GPS-Unspecified","WGS84","1230.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.34538","-119.6512"
"WORP99-0947","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0947","JOHNNY CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 17.3429km^2/Station Weight (km): 36.3806/IBI Score: 11.905/OE Taxa Loss: 0.591",17070201,NA,"",NA,NA,"44.619999999999997","-119.63",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","642.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.62316","-119.63725"
"WORP99-0947","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0947","JOHNNY CREEK","River/Stream","XLON_DD=""-119.637266"";XLAT_DD=""44.62324"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_",17070201,NA,"",NA,"","44.62332","-119.63724999999999",NA,"","","GPS-Unspecified","WGS84","642.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.62316","-119.63725"
"WORP99-0948","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0948","POTAMUS CREEK","River/Stream","XLON_DD=""-119.21976"";XLAT_DD=""45.09133"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070202,NA,"",NA,"","45.091290000000001","-119.21856",NA,"","","GPS-Unspecified","WGS84","1325.0","m              ",NA,"","Other","NGVD29      ","US",41,"049",NA,NA,NA,NA,NA,NA,NA,NA,"45.09133","-119.21976"
