"STATION","StationUse_RecordID","DESCRIPTION","DEC_LAT","DEC_LONG","RIVER_MILE","STREAM_LLID","RIVER_MILE_LAKE","LAKE_LLID","LAKE_NAME","GIS_Source_LAKE","USE_OtherParms","USE_Final","GIS_Source","HUC_3rd_Field","Bio_Macro_Data","CASCADE_LAKES","MARINE_WATERS","STRATIFIED_Natural_Lake","ESTUARY","LAKE","MARINE_COASTAL_REC","Enterro_Data","DHS_Station_Type","DHS_Station_Type_Num","EPA_BEACH_ID","BEACH_NAME","ELEVATION_FT","WRD_Basin","Comments","Reviewed_Permit_Writers","RIVER_MILE_2004","LLID_2004","USE_Bacteria","Salinity_Max","Conductivity_Max","PondResSmall","Stream_Name","MATRIX","TRIBAL","AGENCY","AGENCY_ID","STATIONS_2012","UsabilityComments"
"34532",9850,"Scappoose Creek at RM 3.6 (Multnomah Channel)","45.785739999999997","-122.86189","3.6000000000000001","1228400458172",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,10,"Willamette",NA,0,"0.0",NA,1,NA,"120.0",0,"Scappoose Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"32417",9851,"South Fork Coos River at River Mile 20 near mile post 6","43.3842","-123.95384","15.09","1240991433776",NA,NA,NA,NA,1,1,"100K","Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,115,"South Coast",NA,0,"0.0",NA,1,NA,NA,0,"South Fork Coos River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"26944",9853,"Potamus Creek","45.091290000000001","-119.21856","10.4","1192754449735",NA,NA,NA,NA,1,1,NA,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4390,"John Day",NA,0,"10.4",1192754449735,1,NA,"72.0",0,"Potamus Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"33158",9854,"Dougherty Slough (Wilson River at River Mile 7.9)","45.466763","-123.78342600000001","4.5599999999999996","1238581454635",NA,NA,NA,NA,1,1,"100K","Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,26,"North Coast",NA,0,"0.0",NA,1,NA,NA,0,"Dougherty Slough","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"26967",9855,"Abbot Creek","44.558660000000003","-121.63343","1.1000000000000001","1216205445703",NA,NA,NA,NA,1,1,NA,"Deschutes",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2789,"Deschutes",NA,0,"1.1000000000000001",1216205445703,1,NA,"69.0",0,"Abbot Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"30479",9856,"Umpqua beach","43.662410000000001","-124.21211","210.84","1240637462558",NA,NA,NA,NA,1,1,NA,NA,0,0,1,0,0,0,1,1,"Marine",1,"OR937019","Umpqua Beach",0,"South Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"0.0",NA,1,"34.399999999999999",NA,0,"Pacific Ocean","SW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"28487",9857,"Baker Creek upstream of Berry Creek","45.224719999999998","-123.25194","5.2000000000000002","1231850452478",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,157,"Willamette",NA,0,"5.2000000000000002",1231850452478,1,NA,"189.90000000000001",0,"Baker Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"31538",9858,"Odell Lake at middle","43.570990000000002","-121.9992","13.33","1220475435847",0,"1219963435741","Odell Lake","StreamNet",1,1,"100K","Deschutes",0,1,0,1,0,1,0,0,NA,NA,NA,NA,4787,"Deschutes",NA,0,NA,NA,1,NA,"43.0",0,"Odell Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23532",9860,"Beaver Creek at Parksdale Road","46.088217","-122.99247200000001","13.0","1233318462228",NA,NA,NA,NA,1,1,NA,"Lower Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,502,"North Coast",NA,0,"13.0",1233318462228,1,NA,"76.0",0,"Beaver Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"21528",9861,"Williamson River at Williamson Campground off Hwy 97","42.723027999999999","-121.82597199999999","26.899999999999999","1219591424414",NA,NA,NA,NA,1,1,NA,"Klamath",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4498,"Klamath",NA,0,"26.899999999999999",1219591424414,1,NA,"96.0",0,"Williamson River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"32935",9859,"Columbia River Youngs Bay, 0.15 nautical miles northeast of Daggett Point","46.170026999999997","-123.819975","0.84999999999999998","1238373461686",NA,NA,NA,NA,1,1,"100K","Lower Columbia",0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,"North Coast","Estuary Source 3.",0,"0.0",NA,1,"2.3999999999999999",NA,0,"Youngs River","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"20392",9866,"South Fork Coquille 200 feet downstream of Powers STP","42.888750000000002","-124.06725","27.899999999999999","1241417430803",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,325,"South Coast","Surface water.",1,"27.899999999999999",1241417430803,1,NA,"160.0",0,"South Fork Coquille River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23048",9867,"Little Blitzen River at middle reference site upstream of OLD","42.664138999999999","-118.756778","2.5","1187934426736",NA,NA,NA,NA,1,1,NA,"Oregon Closed Basins",1,0,0,0,0,0,0,0,NA,NA,NA,NA,5115,"Malheur Lake",NA,0,"2.5",1187934426736,1,NA,"70.200000000000003",0,"Little Blitzen River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"34455",9873,"Yaquina River at Hwy 180 Bridge blw Buttermilk Creek","44.665399999999998","-123.7242","41.399999999999999","1240830446097",NA,NA,NA,NA,1,1,NA,"Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,138,"Mid Coast",NA,0,"0.0",NA,1,NA,"93.0",0,"Yaquina River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"13499",9874,"Tillamook River at Weber Road","45.415556000000002","-123.841111","5.5","1238834454692",NA,NA,NA,NA,1,1,NA,"Northern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,13,"North Coast","Estuary determined by salinty or conductivity and verified by GIS.",0,"5.5",1238834454692,1,NA,"68.0",0,"Tillamook River","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"11584",9876,"Wallowa River at hatchery intake","45.419499999999999","-117.29430600000001","41.799999999999997","1177853457255",NA,NA,NA,NA,1,1,NA,"Lower Snake",0,0,0,0,0,0,0,0,NA,NA,NA,NA,3717,"Grande Ronde","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"41.799999999999997",1177853457255,1,NA,"282.0",0,"Wallowa River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"24568",9877,"Ramsey Creek upstream of confluence with Fifteenmile Creek off Dufur Mill Road","45.433660000000003","-121.2182","4.0000000000000001E-2","1212173454336",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1519,"Hood",NA,0,"0.0",1212173454336,1,NA,NA,0,"Ramsey Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25647",9878,"Netarts Bay NE shore near Yager CR (OR2001-0011)","45.413994000000002","-123.937585","1.7","1239524454337",NA,NA,NA,NA,1,1,NA,"Northern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"North Coast","Estuary Source 9.",0,"1.7",1239524454337,1,"32.399999999999999",NA,0,"Netarts Bay","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23827",9879,"Siuslaw River at River Mile 60.1","43.930053000000001","-123.60733","58.399999999999999","1241338440157",NA,NA,NA,NA,1,1,NA,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,377,"Mid Coast",NA,0,"58.399999999999999",1241338440157,1,NA,"59.0",0,"Siuslaw River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"11484",9880,"South Umpqua at Days Creek Cutoff Road (Canyonville)","42.970944000000003","-123.21575","55.100000000000001","1234460432680",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,715,"Umpqua",NA,0,"55.100000000000001",1234460432680,1,NA,"187.0",0,"South Umpqua River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"14435",9881,"Soap Creek downstream of Coffin Butte Landfill","44.699444","-123.246111","9.3599999999999994","1231630447305",NA,NA,NA,NA,1,1,"100K","Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,246,"Willamette","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,NA,NA,1,NA,"272.0",0,"Soap Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"33960",9882,"Teal Creek at River Mile 3.3 (Little Luckiamute, Luckiamute, Willamette)","44.846670000000003","-123.43639","3.4500000000000002","1233815448415",NA,NA,NA,NA,1,1,"100K","Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,374,"Willamette",NA,0,"0.0",NA,1,NA,NA,0,"Teal Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23927",9883,"Cerine CR at RM 0.4 (Middle Siletz R)","44.756500000000003","-123.77970000000001","0.40000000000000002","1237874447575",NA,NA,NA,NA,1,1,NA,"Northern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,230,"Mid Coast",NA,0,"0.40000000000000002",1237874447575,1,NA,"55.0",0,"Cerine Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"20692",9885,"Smith River","43.762500000000003","-124.00444400000001","7.0","1240888437043",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"Umpqua",NA,0,"7.0",1240888437043,1,NA,NA,0,"Smith River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"34137",9888,"Middle Fork Tunnel Creek at Glendale Valley Road (Cow, South Umpqua)","42.737099999999998","-123.4085","0.59999999999999998","1234132427402",NA,NA,NA,NA,1,1,"24K","Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1421,"Umpqua","Only 24K stream line present in this location.",0,"0.0",NA,1,NA,NA,0,"Tunnel Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"33476",9889,"Coos Bay at City Dock","43.370972000000002","-124.20932999999999","1.03","1241999433841",NA,NA,NA,NA,1,1,"100K","Southern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"South Coast","Estuary Source 4. Streamnet and PNW_Waterbody layers ID this location as Isthmus Slough.",0,"0.0",NA,1,"31.899999999999999",NA,0,"Isthmus Slough","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"28398",9890,"Jim Creek at mouth","43.242040000000003","-123.02030000000001","2.9999999999999999E-2","1230209432413",NA,NA,NA,NA,1,1,"100K","Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,889,"Umpqua","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,NA,NA,1,NA,"216.0",0,"Jim Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"31481",9891,"Muddy Fork Sandy River, LC reference site","45.396320000000003","-121.79213","2.79","1218436453889",NA,NA,NA,NA,1,1,"100K","Lower Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Sandy",NA,0,NA,NA,1,NA,"122.0",0,"Muddy Fork","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25481",9892,"Pedee Creek at Kings Highway","44.744500000000002","-123.43915","0.59999999999999998","1234327447400",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,259,"Willamette",NA,0,"0.59999999999999998",1234327447400,1,NA,"44.0",0,"Pedee Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"13579",9893,"Ross Slough at Ross Slough Road","43.349443999999998","-124.17272199999999","0.20000000000000001","1241687433509",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,3,"South Coast","Estuary determined by salinty or conductivity and verified by GIS.",0,"0.20000000000000001",1241687433509,1,"29.0","860.0",0,"Ross Slough","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"34398",9894,"Siltcoos Lake near Eastern Shore at Deepest Known Location","43.875549999999997","-124.07474999999999",NA,NA,0,"1240882438766","Siltcoos Lake","StreamNet",1,1,"N/A","Northern Oregon Coastal",0,0,0,0,0,1,0,0,NA,NA,NA,NA,10,"Mid Coast","No stream info - Silticoos Lk stream line is a mile from site.",0,"0.0",NA,1,NA,"63.0",0,NA,"FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"29466",9896,"Guy Talbot State Park","45.537323999999998","-122.22721199999999","2.5","1222627455494",NA,NA,NA,NA,1,1,NA,"Lower Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,230,"Sandy",NA,0,"2.5",1222627455494,1,NA,NA,0,"Latourell Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"34094",9898,"Siuslaw River at Coast Gurad Station Dock, Rivermile 1.1","44.002099999999999","-124.12309999999999","1.1799999999999999","1241338440157",NA,NA,NA,NA,1,1,"100K","Northern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"Mid Coast","Estuary Source 14.",0,"0.0",NA,1,"38.0","35.009999999999998",0,"Siuslaw River","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"10705",9899,"Fall River at Road 205 (Sunriver)","43.794055999999998","-121.52333299999999","1.6000000000000001","1215092437884",NA,NA,NA,NA,1,1,NA,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4183,"Deschutes",NA,0,"1.6000000000000001",1215092437884,1,NA,"81.0",0,"Fall River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"14524",9901,"Gordon, 16480 Foss Road","43.671111000000003","-121.501389","1.04","1215118436830",NA,NA,NA,NA,1,1,"100K","Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Groundwater and surface water samples at this location. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,NA,NA,1,NA,"215.0",0,"Long Prairie Slough","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25908",9904,"Pine Creek 3 at River Mile 3.51","44.910873000000002","-120.38513399999999","3.5","1204472449061",NA,NA,NA,NA,1,1,NA,"John Day",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1647,"John Day","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"3.5",1204472449061,1,NA,"316.0",0,"Pine Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"20449",9905,"Coos Bay at Silver Point #7","43.417777999999998","-124.203056","10.0","1243397433543",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"South Coast","Estuary Source 4.",0,"10.0",1243397433543,1,"32.200000000000003",NA,0,"Coos Bay","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23993",9908,"OR2000-0011, Columbia River 11","46.015639999999998","-122.85795","72.0","1240483462464",NA,NA,NA,NA,1,1,NA,"Lower Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,7,"North Coast",NA,0,"72.0",1240483462464,1,"7.0000000000000007E-2","140.0",0,"Columbia River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"34521",9913,"Needle Branch at RM 0.14","44.510300000000001","-123.8554","0.20999999999999999","1238586445083",NA,NA,NA,NA,1,1,"100K","Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,440,"Mid Coast",NA,0,"0.0",NA,1,NA,"52.0",0,"Needle Branch","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23105",9906,"Athena Spring at drain pipe near tank on Kee Cemetary Road","45.797193999999998","-118.46466700000001","0.69999999999999996","1184788457997",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1847,"Umatilla","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"0.69999999999999996",1184788457997,1,NA,"522.0",0,"Athena Spring","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"34037",9907,"Panther Creek downstream of Hill Road bridge (North Yamhill)","45.265999999999998","-123.2226","4.0999999999999996","1231806452443",NA,NA,NA,NA,1,1,"100K","Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,121,"Willamette","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"0.0",NA,1,NA,"206.69999999999999",0,"Panther Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"26649",9909,"Little Butte Cr., 100` d/s  Nichols Branch Cr. (Rogue)","42.481625000000001","-122.77997499999999","6.2599999999999998","1228754424514",NA,NA,NA,NA,1,1,"100K","Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1329,"Rogue",NA,0,"0.0",NA,1,NA,NA,0,"Little Butte Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"10582",9910,"Schooner Creek at Highway 101 Bridge (Lincoln City)","44.926749999999998","-124.01258300000001","0.40000000000000002","1240202449262",NA,NA,NA,NA,1,1,NA,"Northern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"Mid Coast","Estuary Source 13. Changed to NOT MarineCoastalRec.",0,"0.40000000000000002",1240202449262,1,NA,"1700.0",0,"Schooner Creek","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"33253",9911,"Myrtle Creek South Fork across South Myrtle Road from BLM 3 5 Road (South Umpqua)","43.084899999999998","-123.002","19.420000000000002","1232847430231",NA,NA,NA,NA,1,1,"100K","Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2129,"Umpqua",NA,0,"0.0",NA,1,NA,"132.0",0,"South Myrtle Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"35909",9912,"Columbia River below the Hood River Hook above Wells Island Transect Mid Channel ","45.722259999999999","-121.52706999999999","164.69999999999999","1240483462464",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,75,"Hood",NA,0,"0.0",NA,1,NA,"138.0",0,"Columbia River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"13379",9914,"Coos Bay at Marker #23 (Henderson Marsh)","43.423056000000003","-124.264444","6.4000000000000004","1243397433543",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,1,0,1,0,NA,NA,NA,NA,0,"South Coast","Estuary Source 4.",0,"6.4000000000000004",1243397433543,1,"33.799999999999997","50500.0",0,"Coos Bay","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"13522",9916,"South Slouth at northwest side of Vallino Island","43.314749999999997","-124.320139","3.0","1243210433542",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,0,"South Coast","Estuary Source 4.",0,"3.0",1243210433542,1,"33.100000000000001",NA,0,"South Slough","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"34478",9917,"South Fork Coquille 50 feet upstream of Myrtle Point WWTP outfall","43.069519999999997","-124.14831","0.82999999999999996","1241417430803",NA,NA,NA,NA,1,1,"100K","Southern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,13,"South Coast","Surface water. Estuary determined by salinty or conductivity and verified by GIS.",1,"0.0",NA,1,NA,"118.0",0,"South Fork Coquille River","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25624",9919,"Amazon Creek at 29th Street Gaging Station","44.026150000000001","-123.08306","20.600000000000001","1232651442279",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,430,"Willamette","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"20.600000000000001",1232651442279,1,NA,"344.0",0,"Amazon Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23509",9920,"Nehalem River downstream of Humbug Creek at Lower Nehalem Road","45.84384","-123.589979","35.899999999999999","1238951456889",NA,NA,NA,NA,1,1,NA,"Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,367,"North Coast",NA,0,"35.899999999999999",1238951456889,1,"0.10000000000000001","104.0",0,"Nehalem River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"13181",9921,"Baldwin Creek at end of Baldwin Creek Road","45.563583000000001","-121.58502799999999","0.40000000000000002","1215931455648",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1316,"Hood",NA,0,"0.40000000000000002",1215931455648,1,NA,"105.0",0,"Baldwin Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"11607",9922,"Klamath River at River Mile 242","42.099916999999998","-121.86108299999999","245.81","1221913420005",NA,NA,NA,NA,1,1,NA,"Klamath",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4091,"Klamath","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"37.200000000000003",1221913420005,1,NA,"209.0",0,"Klamath River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25590",9925,"Little Butte Creek upstream of Mill","42.474409999999999","-122.79671999999999","5.2000000000000002","1228754424514",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1306,"Rogue",NA,0,"5.2000000000000002",1228754424514,1,NA,"156.0",0,"Little Butte Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"21794",9929,"Sixes River at River Mile 19.22","42.804088999999998","-124.30516900000001","17.699999999999999","1245439428541",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,213,"South Coast",NA,0,"17.699999999999999",1245439428541,1,NA,"110.0",0,"Sixes River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23552",9930,"Necanicum R at Klootchie CR RD","45.9208","-123.8942","9.3000000000000007","1239277460111",NA,NA,NA,NA,1,1,NA,"Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,79,"North Coast",NA,0,"9.3000000000000007",1239277460111,1,NA,"66.0",0,"Necanicum River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23884",9931,"Steamboat Creek upstream of Steelhead Creek","43.376339999999999","-122.65311","5.5999999999999996","1227368433445",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1358,"Umpqua",NA,0,"5.5999999999999996",1227368433445,1,NA,"78.0",0,"Steamboat Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23861",9932,"Butte Creek at River Mile 17.4 (Pudding, Mollala, Willamette)","45.012348000000003","-122.592933","19.0","1227735451611",NA,NA,NA,NA,1,1,NA,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,873,"Willamette",NA,0,"19.0",1227735451611,1,NA,"43.0",0,"Butte Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
