"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasureMeasureValue","DrainageAreaMeasureMeasureUnitCode","ContributingDrainageAreaMeasureMeasureValue","ContributingDrainageAreaMeasureMeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasureMeasureValue","HorizontalAccuracyMeasureMeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasureMeasureValue","VerticalMeasureMeasureUnitCode","VerticalAccuracyMeasureMeasureValue","VerticalAccuracyMeasureMeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasureMeasureValue","WellDepthMeasureMeasureUnitCode","WellHoleDepthMeasureMeasureValue","WellHoleDepthMeasureMeasureUnitCode","site_only","LatChar","LonChar"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0891","ABBOT CREEK","River/Stream","XLON_DD=""-121.63342"";XLAT_DD=""44.5585"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CH",17070301,NA,"",NA,"","44.558660000000003","-121.63343",NA,"","","GPS-Unspecified","WGS84","853.0","m              ",NA,"","Other","NGVD29      ","US",41,"031",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0891","44.55866","-121.63343"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0892","WILLIAMS RIVER","River/Stream","XLON_DD=""-123.7252"";XLAT_DD=""43.2618"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_CHE",17100304,NA,"",NA,"","43.261899999999997","-123.72523",NA,"","","GPS-Unspecified","WGS84","238.0","m              ",NA,"","Other","NGVD29      ","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0892","43.2619","-123.72523"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0893","WILLAMETTE RIVER COAST FORK TRIB","River/Stream","XLON_DD=""-123.083374"";XLAT_DD=""43.596181"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXV",17090002,NA,"",NA,"","43.595109999999998","-123.08252",NA,"","","GPS-Unspecified","WGS84","384.0","m              ",NA,"","Other","NGVD29      ","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0893","43.59511","-123.08252"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0917","ROCK CREEK","River/Stream","XLON_DD=""-119.814633"";XLAT_DD=""44.442917"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070201,NA,"",NA,"","44.442770000000003","-119.81356",NA,"","","GPS-Unspecified","WGS84","1156.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0917","44.44277","-119.81356"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0923","HORSESHOE CREEK","River/Stream","XLON_DD=""-119.90937"";XLAT_DD=""44.76812"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070204,NA,"",NA,"","44.768120000000003","-119.90937",NA,"","","GPS-Unspecified","WGS84","769.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0923","44.76812","-119.90937"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0924","ORIENTAL CREEK","River/Stream","XLON_DD=""-118.726649"";XLAT_DD=""44.996258"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070202,NA,"",NA,"","44.996369999999999","-118.72535000000001",NA,"","","GPS-Unspecified","WGS84","1225.0","m              ",NA,"","Other","NGVD29      ","US",41,"059",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0924","44.99637","-118.72535"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0928","LITTLE BADGER CREEK","River/Stream","XLON_DD=""-121.449"";XLAT_DD=""45.301"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_CHE",17070306,NA,"",NA,"","45.301789999999997","-121.44914",NA,"","","GPS-Unspecified","WGS84","1234.0","m              ",NA,"","Other","NGVD29      ","US",41,"065",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0928","45.30179","-121.44914"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0929","BUTTE CREEK","River/Stream","XLON_DD=""-120.19689"";XLAT_DD=""44.99278"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070204,NA,"",NA,"","44.992780000000003","-120.19689",NA,"","","GPS-Unspecified","WGS84","838.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0929","44.99278","-120.19689"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0931","BULL RUN CREEK","River/Stream","XLON_DD=""-118.37703"";XLAT_DD=""44.78677"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS",17070202,NA,"",NA,"","44.786769999999997","-118.37703",NA,"","","GPS-Unspecified","WGS84","1430.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0931","44.78677","-118.37703"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0935","DITCH CREEK","River/Stream","XLON_DD=""-119.35118"";XLAT_DD=""45.05039"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070202,NA,"",NA,"","45.05039","-119.34993",NA,"","","GPS-Unspecified","WGS84","1211.0","m              ",NA,"","Other","NGVD29      ","US",41,"049",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0935","45.05039","-119.34993"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0937","BLACK CANYON CREEK","River/Stream","XLON_DD=""-119.6515"";XLAT_DD=""44.34548"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CH",17070201,NA,"",NA,"","44.345440000000004","-119.65115",NA,"","","GPS-Unspecified","WGS84","1230.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0937","44.34544","-119.65115"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0947","JOHNNY CREEK","River/Stream","XLON_DD=""-119.637266"";XLAT_DD=""44.62324"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_",17070201,NA,"",NA,"","44.62332","-119.63724999999999",NA,"","","GPS-Unspecified","WGS84","642.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0947","44.62332","-119.63725"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0948","POTAMUS CREEK","River/Stream","XLON_DD=""-119.21976"";XLAT_DD=""45.09133"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2002"";INDEXVIS_C",17070202,NA,"",NA,"","45.091290000000001","-119.21856",NA,"","","GPS-Unspecified","WGS84","1325.0","m              ",NA,"","Other","NGVD29      ","US",41,"049",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0948","45.09129","-119.21856"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0952","UPPER LAND CREEK","River/Stream","XLON_DD=""-124.04333"";XLAT_DD=""42.82928"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS",17100305,NA,"",NA,"","42.829279999999997","-124.04333",NA,"","","GPS-Unspecified","WGS84","158.0","m              ",NA,"","Other","NGVD29      ","US",41,"011",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0952","42.82928","-124.04333"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0954","WINSLOW CREEK","River/Stream","XLON_DD=""-122.13838"";XLAT_DD=""45.19042"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS",17090011,NA,"",NA,"","45.190710000000003","-122.13771",NA,"","","GPS-Unspecified","WGS84","753.0","m              ",NA,"","Other","NGVD29      ","US",41,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0954","45.19071","-122.13771"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0972","FIVEMILE CREEK","River/Stream","XLON_DD=""-119.0453"";XLAT_DD=""45.08543"";STRAHLER=""4"";ST_ORDER=""4th"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CH",17070202,NA,"",NA,"","45.085430000000002","-119.0453",NA,"","","GPS-Unspecified","WGS84","1129.0","m              ",NA,"","Other","NGVD29      ","US",41,"059",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0972","45.08543","-119.0453"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0977","BOLOGNA CREEK","River/Stream","XLON_DD=""-119.59213"";XLAT_DD=""44.8447"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CH",17070204,NA,"",NA,"","44.844700000000003","-119.59099999999999",NA,"","","GPS-Unspecified","WGS84","1011.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0977","44.8447","-119.591"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0985","JACKASS CREEK","River/Stream","XLON_DD=""-119.54322"";XLAT_DD=""44.35011"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_C",17070201,NA,"",NA,"","44.350529999999999","-119.54309000000001",NA,"","","GPS-Unspecified","WGS84","925.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0985","44.35053","-119.54309"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0997","CANYON CREEK EAST FORK","River/Stream","XLON_DD=""-118.731436"";XLAT_DD=""44.257209"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXV",17070201,NA,"",NA,"","44.256920000000001","-118.72987000000001",NA,"","","GPS-Unspecified","WGS84","1740.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0997","44.25692","-118.72987"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-1002","GRANITE CREEK","River/Stream","XLON_DD=""-118.43001"";XLAT_DD=""44.807"";STRAHLER=""4"";ST_ORDER=""4th"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CHE",17070202,NA,"",NA,"","44.806899999999999","-118.42878",NA,"","","GPS-Unspecified","WGS84","1390.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-1002","44.8069","-118.42878"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-1003","CAMP CREEK","River/Stream","XLON_DD=""-118.846166"";XLAT_DD=""44.633112"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS",17070203,NA,"",NA,"","44.63523","-118.84265000000001",NA,"","","GPS-Unspecified","WGS84","1215.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-1003","44.63523","-118.84265"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-1016","SUTTLE CAMP CREEK","River/Stream","XLON_DD=""-122.279"";XLAT_DD=""44.43983"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_C",17090006,NA,"",NA,"","44.439810000000001","-122.27952999999999",NA,"","","GPS-Unspecified","WGS84","790.0","m              ",NA,"","Other","NGVD29      ","US",41,"043",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-1016","44.43981","-122.27953"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-1017","ROUGH CREEK","River/Stream","XLON_DD=""-122.32812"";XLAT_DD=""43.18245"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_C",17100301,NA,"",NA,"","43.182450000000003","-122.32812",NA,"","","GPS-Unspecified","WGS84","1256.0","m              ",NA,"","Other","NGVD29      ","US",41,"019",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-1017","43.18245","-122.32812"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-1018","GOODMAN CREEK","River/Stream","XLON_DD=""-122.67493"";XLAT_DD=""43.84347"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_C",17090001,NA,"",NA,"","43.843470000000003","-122.67493",NA,"","","GPS-Unspecified","WGS84","294.0","m              ",NA,"","Other","NGVD29      ","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-1018","43.84347","-122.67493"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-1019","FISH CREEK","River/Stream","XLON_DD=""-118.8282"";XLAT_DD=""42.75859"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_CH",17120003,NA,"",NA,"","42.758699999999997","-118.82789",NA,"","","GPS-Unspecified","WGS84","1380.0","m              ",NA,"","Other","NGVD29      ","US",41,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-1019","42.7587","-118.82789"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-1021","MURDERERS CREEK","River/Stream","XLON_DD=""-119.21952"";XLAT_DD=""44.26708"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2003"";INDEXVIS_C",17070201,NA,"",NA,"","44.26681","-119.2195",NA,"","","GPS-Unspecified","WGS84","1385.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-1021","44.26681","-119.2195"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW06","GSW-06","River/Stream","Rivermile 6.1",17090012,NA,"",NA,"","45.581081099999999","-122.76048160000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW06","45.5810811","-122.7604816"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW07","GSW-07","River/Stream","Rivermile 6.1",17090012,NA,"",NA,"","45.581229299999997","-122.76019839999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW07","45.5812293","-122.7601984"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW08","GSW-08","River/Stream","Rivermile 6.1",17090012,NA,"",NA,"","45.581510100000003","-122.7600103",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW08","45.5815101","-122.7600103"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW10","GSW-10","River/Stream","Rivermile 6.2",17090012,NA,"",NA,"","45.581094700000001","-122.7593725",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW10","45.5810947","-122.7593725"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW11","GSW-11","River/Stream","Rivermile 6.2",17090012,NA,"",NA,"","45.5803406","-122.7585102",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW11","45.5803406","-122.7585102"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW12","GSW-12","River/Stream","Rivermile 6.2",17090012,NA,"",NA,"","45.5808708","-122.7580585",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW12","45.5808708","-122.7580585"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW14","GSW-14","River/Stream","Rivermile 6.3",17090012,NA,"",NA,"","45.580100000000002","-122.75623059999999",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW14","45.5801","-122.7562306"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW15","GSW-15","River/Stream","Rivermile 6.4",17090012,NA,"",NA,"","45.5794207","-122.7560316",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW15","45.5794207","-122.7560316"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW16","GSW-16","River/Stream","Rivermile 6.4",17090012,NA,"",NA,"","45.579479300000003","-122.75472120000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW16","45.5794793","-122.7547212"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW18","GSW-18","River/Stream","Rivermile 6.5",17090012,NA,"",NA,"","45.579169700000001","-122.75372040000001",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW18","45.5791697","-122.7537204"
"R10PORTLANDHARBOR","EPA Region 10 Superfund Portland Harbor Site","R10PORTLANDHARBOR-WLCGSG07GSW19","GSW-19","River/Stream","Rivermile 6.7",17090012,NA,"",NA,"","45.577681300000002","-122.7502856",NA,"","","GPS Code (Pseudo Range) Differential","NAD83",NA,"ft             ",NA,"","Other","NAVD88      ","US",41,"51",NA,NA,NA,NA,NA,NA,NA,NA,"R10PORTLANDHARBOR-WLCGSG07GSW19","45.5776813","-122.7502856"
